хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2017-07-26,'002745,д╬ажи╜,37.09,38.0,36.85,38.0,38.01,-0.92,-2.4204,1.0085,1637053,60903470.78,19595682478.6,6020735060.62
2017-07-25,'002745,д╬ажи╜,38.01,38.17,37.05,37.67,37.66,0.35,0.9294,0.9807,1591924,60073004.89,20081744163.2,6170076561.18
2017-07-24,'002745,д╬ажи╜,37.66,38.4,37.02,38.29,38.44,-0.78,-2.0291,1.1203,1818500,68625212.18,19896829391.9,6113261859.88
2017-07-21,'002745,д╬ажи╜,38.44,38.48,37.57,38.13,38.45,-0.01,-0.026,1.3588,2205705,84012785.01,20308925167.9,6239877479.92
2017-07-20,'002745,д╬ажи╜,38.45,38.6,36.31,36.68,36.93,1.52,4.1159,2.0997,3408328,128777133.04,20314208447.1,6241500757.1
2017-07-19,'002745,д╬ажи╜,36.93,36.94,35.0,35.96,36.18,0.75,2.073,1.4599,2369886,84761985.8,19511150011.7,5994762625.74
2017-07-18,'002745,д╬ажи╜,36.18,36.94,34.98,36.64,36.64,-0.46,-1.2555,1.3218,2145623,76519178.32,19114904073.2,5873016837.24
2017-07-17,'002745,д╬ажи╜,36.81,37.95,34.44,37.19,37.34,-0.53,-1.4194,2.1523,3493726,129657593.68,19447750661.6,5975283299.58
2017-07-14,'002745,д╬ажи╜,37.34,37.4,35.62,35.75,35.77,1.57,4.3892,1.5416,2502422,91821292.92,19727764458.1,6061316990.12
2017-07-13,'002745,д╬ажи╜,35.77,36.46,35.41,35.6,35.5,0.27,0.7606,0.9916,1609584,57830633.27,18898289626.9,5806462472.86
2017-07-12,'002745,д╬ажи╜,35.5,35.94,34.71,35.46,35.58,-0.08,-0.2248,1.2221,1983841,69785093.9,18755641089.0,5762633989.0
2017-07-11,'002745,д╬ажи╜,35.58,37.15,35.46,36.33,36.47,-0.89,-2.4404,1.1803,1915928,69369719.4,18797907322.4,5775620206.44
2017-07-10,'002745,д╬ажи╜,36.47,37.19,36.2,37.19,37.2,-0.73,-1.9624,1.0851,1761368,64435887.49,19268119169.5,5920091875.46
2017-07-07,'002745,д╬ажи╜,37.2,37.8,37.11,37.12,37.52,-0.32,-0.8529,0.9023,1464659,54691263.52,19653798549.6,6038591109.6
2017-07-06,'002745,д╬ажи╜,37.52,38.5,37.05,38.28,38.4,-0.88,-2.2917,1.4333,2326582,87695648.84,19822863483.4,6090535979.36
2017-07-05,'002745,д╬ажи╜,38.4,38.87,37.72,37.94,38.11,0.29,0.761,0.9991,1621847,62394365.79,20287792051.2,6233384371.2
2017-07-04,'002745,д╬ажи╜,38.11,38.51,37.42,38.38,38.38,-0.27,-0.7035,0.8413,1365655,51632331.91,20134576955.0,6186309332.98
2017-07-03,'002745,д╬ажи╜,38.38,38.94,37.18,37.18,37.39,0.99,2.6478,1.6286,2643594,101425296.56,20277225492.8,6230137816.84
2017-06-30,'002745,д╬ажи╜,37.39,37.39,36.32,37.0,37.0,0.39,1.0541,0.7139,1158864,42796879.63,19754180854.0,6069433376.02
2017-06-29,'002745,д╬ажи╜,37.0,37.44,36.42,36.78,36.7,0.3,0.8174,0.7572,1229113,45390998.19,19548132966.0,6006125566.0
2017-06-28,'002745,д╬ажи╜,36.7,37.27,36.56,37.07,37.1,-0.4,-1.0782,0.8101,1315094,48576931.36,19389634590.6,5957427250.6
2017-06-27,'002745,д╬ажи╜,37.1,38.47,37.07,37.6,37.45,-0.35,-0.9346,1.6544,2685499,101702013.0,19600965757.8,6022358337.8
2017-06-26,'002745,д╬ажи╜,37.45,37.68,36.59,37.27,37.27,0.18,0.483,1.7676,2869311,106611985.46,19785880529.1,6079173039.1
2017-06-23,'002745,д╬ажи╜,37.27,37.99,34.22,34.96,34.95,2.32,6.6381,1.4965,2429299,87043750.43,19690781503.9,6049954049.86
2017-06-22,'002745,д╬ажи╜,34.95,35.91,34.91,35.68,35.66,-0.71,-1.991,1.3755,2232823,79126048.62,18465060734.1,5673353744.1
2017-06-21,'002745,д╬ажи╜,35.66,36.07,34.9,35.48,35.65,0.01,0.0281,1.1592,1881688,66458064.82,18840173555.9,5788606423.88
2017-06-20,'002745,д╬ажи╜,35.65,35.74,34.44,34.78,34.78,0.87,2.5014,1.7002,2759919,97444623.23,18834890276.7,5786983146.7
2017-06-19,'002745,д╬ажи╜,34.78,34.87,33.33,33.76,33.7,1.08,3.2047,1.364,2214202,75390974.84,18375244988.0,5645758032.04
2017-06-16,'002745,д╬ажи╜,33.7,33.91,32.71,32.86,32.87,0.83,2.5251,1.5127,2455507,82010646.31,17804650836.6,5470444096.6
2017-06-15,'002745,д╬ажи╜,32.87,32.95,31.91,32.12,31.93,0.94,2.9439,1.5202,2467686,80320160.78,17366138664.7,5335712090.66
2017-06-14,'002745,д╬ажи╜,31.93,32.7,31.8,32.7,32.79,-0.86,-2.6228,0.832,1350610,43332553.0,16869510421.7,5183124035.74
2017-06-13,'002745,д╬ажи╜,32.79,32.98,32.11,32.35,32.46,0.33,1.0166,0.791,1284020,41904700.72,17323872431.2,5322725873.22
2017-06-12,'002745,д╬ажи╜,32.46,32.5,31.71,32.1,32.24,0.22,0.6824,1.4025,2276706,72921385.52,17149524218.3,5269157726.28
2017-06-09,'002745,д╬ажи╜,32.24,32.29,31.65,32.2,32.0,0.24,0.75,0.8835,1434198,45858636.39,17033292076.3,5233445628.32
2017-06-08,'002745,д╬ажи╜,32.0,33.17,31.9,31.91,31.9,0.1,0.3135,1.6649,2702626,87579129.83,16906493376.0,5194486976.0
2017-06-07,'002745,д╬ажи╜,31.9,32.0,31.01,31.27,31.25,0.65,2.08,1.4941,2425389,76754350.68,16853660584.2,5178254204.2
2017-06-06,'002745,д╬ажи╜,31.25,31.71,31.02,31.39,31.25,0.0,0.0,0.9208,1494642,46839319.01,16510247437.5,5072741187.5
2017-06-05,'002745,д╬ажи╜,31.25,31.58,30.15,30.15,30.13,1.12,3.7172,1.3187,2140695,66643083.94,16510247437.5,5072741187.5
2017-06-02,'002745,д╬ажи╜,30.13,30.37,29.2,29.52,29.79,0.34,1.1413,1.0563,1714715,51051451.65,15918520169.3,4890934143.34
2017-06-01,'002745,д╬ажи╜,29.79,31.0,29.69,31.0,31.13,-1.34,-4.3045,1.9931,3235384,97400288.84,15738888677.2,4835742719.22
2017-05-31,'002745,д╬ажи╜,31.13,31.99,31.07,31.88,31.04,0.09,0.2899,2.1876,3551131,112378083.05,16446848087.3,5053261861.34
2017-05-26,'002745,д╬ажи╜,31.04,32.8,31.0,32.23,32.25,-1.21,-3.7519,3.0944,2429101,76512303.02,16399298574.7,2436633792.0
2017-05-25,'002745,д╬ажи╜,32.25,32.85,31.78,32.27,32.2,0.05,0.1553,1.4475,1136308,36677907.48,17038575355.5,2531618550.0
2017-05-24,'002745,д╬ажи╜,32.2,32.76,31.54,31.99,33.02,-0.82,-2.4833,3.0604,2402444,77338716.13,17012158959.6,2527693560.0
2017-05-23,'002745,д╬ажи╜,33.02,34.59,32.91,33.94,34.08,-1.06,-3.1103,3.2939,2585702,87689452.52,17445387852.4,2592063396.0
2017-05-22,'002745,д╬ажи╜,34.08,35.15,33.48,34.87,34.83,-0.75,-2.1533,2.5862,2030137,69453326.49,18005415445.4,2675273184.0
2017-05-19,'002745,д╬ажи╜,34.83,35.18,33.7,34.25,34.17,0.66,1.9315,2.4619,1932578,66490499.61,18401661383.9,2734148034.0
2017-05-18,'002745,д╬ажи╜,34.17,35.54,33.86,35.08,36.14,-1.97,-5.451,4.034,3166709,109837934.21,18052964958.1,2682338166.0
2017-05-17,'002745,д╬ажи╜,36.14,37.4,36.13,37.4,37.44,-1.3,-3.4722,3.5058,2752016,101254566.2,19093770956.5,2836982772.0
2017-05-16,'002745,д╬ажи╜,37.44,37.44,36.43,36.43,36.8,0.64,1.7391,2.542,1995467,73940353.95,19780597249.9,2939032512.0
2017-05-15,'002745,д╬ажи╜,36.8,37.5,35.11,35.29,35.48,1.32,3.7204,3.0261,2375470,87105320.15,19442467382.4,2888792640.0
2017-05-12,'002745,д╬ажи╜,35.48,36.35,34.87,35.01,35.45,0.03,0.0846,2.4221,1901372,67882291.11,18745074530.6,2785172904.0
2017-05-11,'002745,д╬ажи╜,35.45,35.7,34.03,35.7,36.0,-0.55,-1.5278,3.5253,2767320,96740841.19,18729224693.1,2782817910.0
2017-05-10,'002745,д╬ажи╜,36.0,38.14,35.85,38.0,38.22,-2.22,-5.8085,4.0401,3171489,117220534.77,19019805048.0,2825992800.0
2017-05-09,'002745,д╬ажи╜,38.22,39.15,34.75,35.85,36.03,2.19,6.0783,6.1215,4805365,178041519.62,20192693026.0,3000262356.0
2017-05-08,'002745,д╬ажи╜,36.03,39.16,36.0,38.55,39.9,-3.87,-9.6992,6.4769,5084389,190822797.23,19035654885.5,2828347794.0
2017-05-05,'002745,д╬ажи╜,39.9,41.68,39.55,40.7,41.97,-2.07,-4.9321,6.5985,5179782,210300141.65,21080283928.2,3132142020.0
2017-05-04,'002745,д╬ажи╜,41.97,43.93,40.7,41.5,40.59,1.38,3.3999,11.497,9025084,380789222.25,22173922718.5,3294636606.0
2017-05-03,'002745,д╬ажи╜,40.59,40.59,36.98,37.0,36.9,3.69,10.0,8.8135,6918619,272372925.05,21444830191.6,3186306882.0
2017-05-02,'002745,д╬ажи╜,36.9,40.0,36.8,40.0,36.49,0.41,1.1236,12.1002,9498653,365517548.25,19495300174.2,2896642620.0
2017-04-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-27,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-26,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-25,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-24,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-21,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-20,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-19,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-18,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-17,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-14,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-13,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-12,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-11,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-10,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-07,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-06,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-05,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-31,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-30,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-29,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-27,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-24,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-23,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-22,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-21,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-20,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-17,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-16,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-15,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-14,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-13,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-10,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-09,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-08,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-07,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-06,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-03,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-02,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-03-01,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-27,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-24,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-23,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-22,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-21,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-20,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-17,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-16,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-15,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-14,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-13,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-10,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-09,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-08,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-07,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-06,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-02-03,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-26,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-25,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-24,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-23,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-20,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-19,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-18,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-17,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-16,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-13,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-12,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-11,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-10,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-09,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-06,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-05,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-04,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-01-03,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-30,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-29,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-27,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-26,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-23,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-22,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-21,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-20,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-19,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-16,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-15,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-14,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-13,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-12,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-09,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-08,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-07,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-06,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-05,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-02,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-12-01,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-30,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-29,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-25,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-24,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-23,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-22,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-21,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-18,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-17,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-16,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-15,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-14,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-11,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-10,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-09,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-08,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-07,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-04,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-03,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-02,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-11-01,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-31,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-27,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-26,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-25,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-24,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-21,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-20,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-19,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-18,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-17,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-14,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2016-10-13,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
