хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2017-07-20,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-19,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-18,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-17,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-14,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-13,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-12,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-11,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-10,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-07,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-06,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-05,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-04,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-07-03,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-30,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-29,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-28,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-27,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-26,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-23,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-22,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-21,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-20,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-19,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-16,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-15,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-14,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-13,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-12,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-09,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-08,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-07,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-06,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-05,'300582,с╒╥иль,0.0,0.0,0.0,0.0,18.92,None,None,0.0,0,0.0,3746160000.0,936540000.0
2017-06-02,'300582,с╒╥иль,18.92,19.2,17.87,18.5,18.41,0.51,2.7702,4.096,2027544,37513801.03,3746160000.0,936540000.0
2017-06-01,'300582,с╒╥иль,18.41,19.89,18.33,19.5,19.84,-1.43,-7.2077,3.0343,1501956,28562931.67,3645180000.0,911295000.0
2017-05-31,'300582,с╒╥иль,29.87,31.17,29.86,30.66,29.69,0.18,0.6063,3.7945,1252170,38145157.7,3942840000.0,985710000.0
2017-05-26,'300582,с╒╥иль,29.69,29.87,29.12,29.12,29.32,0.37,1.2619,1.9364,639003,18922823.04,3919080000.0,979770000.0
2017-05-25,'300582,с╒╥иль,29.32,29.48,28.0,28.45,28.69,0.63,2.1959,2.9609,977102,28171614.02,3870240000.0,967560000.0
2017-05-24,'300582,с╒╥иль,28.69,28.79,27.64,28.04,28.22,0.47,1.6655,2.4699,815061,23101356.59,3787080000.0,946770000.0
2017-05-23,'300582,с╒╥иль,28.22,29.73,28.15,28.98,29.03,-0.81,-2.7902,3.9749,1311716,38056807.01,3725040000.0,931260000.0
2017-05-22,'300582,с╒╥иль,29.03,31.22,28.81,31.02,31.22,-2.19,-7.0147,5.0117,1653877,49664408.17,3831960000.0,957990000.0
2017-05-19,'300582,с╒╥иль,31.22,31.75,31.18,31.18,31.38,-0.16,-0.5099,3.8591,1273501,40087548.61,4121040000.0,1030260000.0
2017-05-18,'300582,с╒╥иль,31.38,31.67,31.03,31.25,31.3,0.08,0.2556,4.0602,1339882,42071188.6,4142160000.0,1035540000.0
2017-05-17,'300582,с╒╥иль,31.3,31.88,31.18,31.58,31.56,-0.26,-0.8238,5.1193,1689357,53293345.54,4131600000.0,1032900000.0
2017-05-16,'300582,с╒╥иль,31.56,31.61,30.42,30.6,30.6,0.96,3.1373,5.3841,1776745,55236751.17,4165920000.0,1041480000.0
2017-05-15,'300582,с╒╥иль,30.6,30.97,30.4,30.92,30.95,-0.35,-1.1309,3.2664,1077913,33092700.02,4039200000.0,1009800000.0
2017-05-12,'300582,с╒╥иль,30.95,31.13,30.35,30.65,30.82,0.13,0.4218,6.1415,2026688,62417318.61,4085400000.0,1021350000.0
2017-05-11,'300582,с╒╥иль,30.82,30.98,28.53,28.6,29.01,1.81,6.2392,10.5913,3495122,105448157.1,4068240000.0,1017060000.0
2017-05-10,'300582,с╒╥иль,29.01,29.93,29.01,29.59,29.55,-0.54,-1.8274,3.4408,1135450,33556210.7,3829320000.0,957330000.0
2017-05-09,'300582,с╒╥иль,29.55,29.67,28.8,28.9,28.9,0.65,2.2491,2.9991,989711,28961998.45,3900600000.0,975150000.0
2017-05-08,'300582,с╒╥иль,28.9,29.93,28.9,29.64,29.82,-0.92,-3.0852,3.3015,1089511,32161203.72,3814800000.0,953700000.0
2017-05-05,'300582,с╒╥иль,29.82,30.47,29.82,30.25,30.4,-0.58,-1.9079,3.8066,1256176,37823047.6,3936240000.0,984060000.0
2017-05-04,'300582,с╒╥иль,30.4,31.08,30.4,31.08,31.05,-0.65,-2.0934,3.4461,1137210,34948633.3,4012800000.0,1003200000.0
2017-05-03,'300582,с╒╥иль,31.05,31.25,30.6,30.86,30.86,0.19,0.6157,4.1496,1369374,42359636.29,4098600000.0,1024650000.0
2017-05-02,'300582,с╒╥иль,30.86,31.12,30.7,31.0,31.05,-0.19,-0.6119,3.0507,1006734,31149832.19,4073520000.0,1018380000.0
2017-04-28,'300582,с╒╥иль,31.05,31.27,30.7,30.98,31.22,-0.17,-0.5445,4.5492,1501251,46524172.17,4098600000.0,1024650000.0
2017-04-27,'300582,с╒╥иль,31.22,31.23,29.1,29.89,30.2,1.02,3.3775,8.2991,2738704,82806335.81,4121040000.0,1030260000.0
2017-04-26,'300582,с╒╥иль,30.2,30.59,29.75,29.9,29.51,0.69,2.3382,6.1371,2025240,61214753.74,3986400000.0,996600000.0
2017-04-25,'300582,с╒╥иль,29.51,29.99,29.41,29.7,29.3,0.21,0.7167,2.8192,930329,27634692.2,3895320000.0,973830000.0
2017-04-24,'300582,с╒╥иль,29.3,30.45,29.16,30.4,30.69,-1.39,-4.5292,4.1638,1374067,40686728.99,3867600000.0,966900000.0
2017-04-21,'300582,с╒╥иль,30.69,31.0,30.55,30.55,30.74,-0.05,-0.1627,2.3587,778362,23974346.83,4051080000.0,1012770000.0
2017-04-20,'300582,с╒╥иль,30.74,31.55,30.34,30.94,31.1,-0.36,-1.1576,4.3127,1423201,43994469.53,4057680000.0,1014420000.0
2017-04-19,'300582,с╒╥иль,31.1,31.25,30.01,30.3,30.32,0.78,2.5726,4.4234,1459710,44858259.9,4105200000.0,1026300000.0
2017-04-18,'300582,с╒╥иль,30.32,30.96,30.21,30.67,30.37,-0.05,-0.1646,3.0954,1021469,31228713.84,4002240000.0,1000560000.0
2017-04-17,'300582,с╒╥иль,30.37,31.09,30.02,31.09,32.03,-1.66,-5.1826,5.3537,1766736,53811173.05,4008840000.0,1002210000.0
2017-04-14,'300582,с╒╥иль,32.03,32.65,31.92,32.65,32.74,-0.71,-2.1686,3.7132,1225345,39359856.5,4227960000.0,1056990000.0
2017-04-13,'300582,с╒╥иль,32.74,33.24,32.38,32.6,32.66,0.08,0.2449,3.8535,1271667,41939221.36,4321680000.0,1080420000.0
2017-04-12,'300582,с╒╥иль,32.66,33.43,32.61,33.41,33.5,-0.84,-2.5075,4.878,1609729,53116764.5,4311120000.0,1077780000.0
2017-04-11,'300582,с╒╥иль,33.5,33.52,32.5,32.75,32.58,0.92,2.8238,7.1885,2372197,78372242.61,4422000000.0,1105500000.0
2017-04-10,'300582,с╒╥иль,32.58,35.3,32.58,35.3,36.15,-3.57,-9.8755,12.9959,4288646,144019738.31,4300560000.0,1075140000.0
2017-04-07,'300582,с╒╥иль,36.15,37.4,36.15,37.2,37.36,-1.21,-3.2388,6.8415,2257680,82973510.58,4771800000.0,1192950000.0
2017-04-06,'300582,с╒╥иль,37.36,37.88,36.71,37.12,37.17,0.19,0.5112,6.9963,2308784,86461124.1,4931520000.0,1232880000.0
2017-04-05,'300582,с╒╥иль,37.17,37.26,36.01,36.47,36.49,0.68,1.8635,6.1727,2037004,75047332.77,4906440000.0,1226610000.0
2017-03-31,'300582,с╒╥иль,36.49,37.41,36.06,36.7,36.63,-0.14,-0.3822,6.961,2297126,84490136.55,4816680000.0,1204170000.0
2017-03-30,'300582,с╒╥иль,36.63,37.5,35.9,37.5,37.81,-1.18,-3.1209,11.136,3674894,135023147.97,4835160000.0,1208790000.0
2017-03-29,'300582,с╒╥иль,37.81,41.27,37.75,41.01,41.36,-3.55,-8.5832,17.4416,5755736,226597246.4,4990920000.0,1247730000.0
2017-03-28,'300582,с╒╥иль,41.36,43.66,41.32,43.1,43.26,-1.9,-4.392,13.8634,4574912,193952338.65,5459520000.0,1364880000.0
2017-03-27,'300582,с╒╥иль,43.26,43.86,42.4,43.59,43.41,-0.15,-0.3455,11.7079,3863606,166547774.87,5710320000.0,1427580000.0
2017-03-24,'300582,с╒╥иль,43.41,44.1,42.9,42.99,43.41,0.0,0.0,14.1718,4676702,203859673.78,5730120000.0,1432530000.0
2017-03-23,'300582,с╒╥иль,43.41,44.49,41.72,43.95,44.03,-0.62,-1.4081,19.2848,6363994,276474311.58,5730120000.0,1432530000.0
2017-03-22,'300582,с╒╥иль,44.03,44.46,42.8,43.41,43.87,0.16,0.3647,19.3332,6379963,277959593.26,5811960000.0,1452990000.0
2017-03-21,'300582,с╒╥иль,43.87,44.19,42.62,43.2,43.18,0.69,1.598,18.8488,6220089,270607244.14,5790840000.0,1447710000.0
2017-03-20,'300582,с╒╥иль,43.18,43.29,41.31,41.6,41.54,1.64,3.948,14.8354,4895673,207162926.6,5699760000.0,1424940000.0
2017-03-17,'300582,с╒╥иль,41.54,44.3,41.0,43.2,43.6,-2.06,-4.7248,24.9933,8247788,353429090.17,5483280000.0,1370820000.0
2017-03-16,'300582,с╒╥иль,43.6,44.39,42.3,42.3,42.19,1.41,3.342,24.9081,8219678,358287967.56,5755200000.0,1438800000.0
2017-03-15,'300582,с╒╥иль,42.19,42.99,41.6,41.83,42.32,-0.13,-0.3072,16.1329,5323872,225008662.28,5569080000.0,1392270000.0
2017-03-14,'300582,с╒╥иль,42.32,43.2,41.5,41.69,41.76,0.56,1.341,25.7734,8505222,362135193.93,5586240000.0,1396560000.0
2017-03-13,'300582,с╒╥иль,41.76,41.88,39.66,40.8,40.9,0.86,2.1027,14.9574,4935933,201694962.9,5512320000.0,1378080000.0
2017-03-10,'300582,с╒╥иль,40.9,41.96,40.66,40.81,40.9,0.0,0.0,14.4828,4779322,197372683.91,5398800000.0,1349700000.0
2017-03-09,'300582,с╒╥иль,40.9,42.11,40.45,42.11,42.37,-1.47,-3.4694,17.5156,5780158,237818976.74,5398800000.0,1349700000.0
2017-03-08,'300582,с╒╥иль,42.37,42.7,41.35,41.5,41.59,0.78,1.8755,25.7835,8508563,357011231.85,5592840000.0,1398210000.0
2017-03-07,'300582,с╒╥иль,41.59,41.6,40.21,40.22,40.37,1.22,3.022,22.1798,7319341,300348534.03,5489880000.0,1372470000.0
2017-03-06,'300582,с╒╥иль,40.37,40.57,38.8,38.96,38.98,1.39,3.5659,14.571,4808416,191307039.35,5328840000.0,1332210000.0
2017-03-03,'300582,с╒╥иль,38.98,39.55,38.42,39.55,39.85,-0.87,-2.1832,15.0555,4968306,192731231.88,5145360000.0,1286340000.0
2017-03-02,'300582,с╒╥иль,39.85,40.53,39.16,39.16,39.33,0.52,1.3221,12.6204,4164745,166461209.04,5260200000.0,1315050000.0
2017-03-01,'300582,с╒╥иль,39.33,41.25,39.27,40.59,40.89,-1.56,-3.8151,14.6978,4850285,194746112.58,5191560000.0,1297890000.0
2017-02-28,'300582,с╒╥иль,40.89,41.15,39.8,41.01,41.27,-0.38,-0.9208,15.1926,5013573,202802274.87,5397480000.0,1349370000.0
2017-02-27,'300582,с╒╥иль,41.27,41.89,39.66,40.0,40.68,0.59,1.4503,20.3933,6729774,274663824.15,5447640000.0,1361910000.0
2017-02-24,'300582,с╒╥иль,40.68,41.57,39.71,39.9,40.06,0.62,1.5477,23.3498,7705440,313666526.26,5369760000.0,1342440000.0
2017-02-23,'300582,с╒╥иль,40.06,40.49,38.36,38.36,38.68,1.38,3.5677,20.253,6683483,265619675.55,5287920000.0,1321980000.0
2017-02-22,'300582,с╒╥иль,38.68,39.46,38.0,39.0,39.35,-0.67,-1.7027,12.829,4233565,163770350.53,5105760000.0,1276440000.0
2017-02-21,'300582,с╒╥иль,39.35,40.35,37.2,37.64,37.65,1.7,4.5153,17.4795,5768244,223959140.35,5194200000.0,1298550000.0
2017-02-20,'300582,с╒╥иль,37.65,38.49,36.02,38.1,38.8,-1.15,-2.9639,17.6533,5825583,216348656.76,4969800000.0,1242450000.0
2017-02-17,'300582,с╒╥иль,38.8,41.26,38.55,39.33,39.8,-1.0,-2.5126,17.668,5830425,232306254.08,5121600000.0,1280400000.0
2017-02-16,'300582,с╒╥иль,39.8,40.38,38.53,39.58,40.51,-0.71,-1.7527,19.3985,6401519,252074802.9,5253600000.0,1313400000.0
2017-02-15,'300582,с╒╥иль,40.51,42.5,40.2,40.6,39.9,0.61,1.5288,30.2117,9969865,411519124.17,5347320000.0,1336830000.0
2017-02-14,'300582,с╒╥иль,39.9,41.49,39.09,40.48,39.93,-0.03,-0.0751,33.9671,11209144,453877687.25,5266800000.0,1316700000.0
2017-02-13,'300582,с╒╥иль,39.93,39.93,36.3,36.45,36.3,3.63,10.0,29.4817,9728977,373368641.67,5270760000.0,1317690000.0
2017-02-10,'300582,с╒╥иль,36.3,38.32,36.2,37.9,38.27,-1.97,-5.1476,19.3054,6370796,236767725.71,4791600000.0,1197900000.0
2017-02-09,'300582,с╒╥иль,38.27,39.43,37.88,39.0,39.53,-1.26,-3.1875,20.2926,6696555,259182666.39,5051640000.0,1262910000.0
2017-02-08,'300582,с╒╥иль,39.53,40.6,37.3,38.01,38.6,0.93,2.4093,28.9884,9566184,370285592.63,5217960000.0,1304490000.0
2017-02-07,'300582,с╒╥иль,38.6,39.7,37.5,37.85,37.77,0.83,2.1975,34.8279,11493221,440856429.36,5095200000.0,1273800000.0
2017-02-06,'300582,с╒╥иль,37.77,37.77,34.69,34.69,34.34,3.43,9.9884,27.7868,9169633,338798699.84,4985640000.0,1246410000.0
2017-02-03,'300582,с╒╥иль,34.34,34.78,33.15,33.7,33.85,0.49,1.4476,11.2757,3720981,126709674.62,4532880000.0,1133220000.0
2017-01-26,'300582,с╒╥иль,33.85,33.99,33.15,33.42,33.64,0.21,0.6243,9.5267,3143823,105725927.99,4468200000.0,1117050000.0
2017-01-25,'300582,с╒╥иль,33.64,34.39,32.5,32.7,32.88,0.76,2.3114,10.0991,3332700,111535268.67,4440480000.0,1110120000.0
2017-01-24,'300582,с╒╥иль,32.88,34.18,32.87,34.09,34.23,-1.35,-3.9439,11.117,3668603,122146912.36,4340160000.0,1085040000.0
2017-01-23,'300582,с╒╥иль,34.23,34.97,33.42,33.55,33.7,0.53,1.5727,13.7294,4530712,155659580.98,4518360000.0,1129590000.0
2017-01-20,'300582,с╒╥иль,33.7,34.33,32.47,32.61,32.57,1.13,3.4695,15.9436,5261374,177106458.56,4448400000.0,1112100000.0
2017-01-19,'300582,с╒╥иль,32.57,33.64,31.88,32.4,33.13,-0.56,-1.6903,14.8092,4887038,160167659.33,4299240000.0,1074810000.0
2017-01-18,'300582,с╒╥иль,33.13,34.98,33.03,34.8,35.8,-2.67,-7.4581,19.211,6339646,216006635.38,4373160000.0,1093290000.0
2017-01-17,'300582,с╒╥иль,35.8,36.76,32.67,34.8,34.8,1.0,2.8736,27.3883,9038126,314608537.54,4725600000.0,1181400000.0
2017-01-16,'300582,с╒╥иль,34.8,36.68,33.1,35.5,36.04,-1.24,-3.4406,21.8467,7209400,253987227.84,4593600000.0,1148400000.0
2017-01-13,'300582,с╒╥иль,36.04,38.3,36.04,37.55,38.29,-2.25,-5.8762,26.0422,8593929,316491075.95,4757280000.0,1189320000.0
2017-01-12,'300582,с╒╥иль,38.29,41.1,38.29,40.03,42.54,-4.25,-9.9906,35.0917,11580265,456840153.62,5054280000.0,1263570000.0
2017-01-11,'300582,с╒╥иль,42.54,49.0,41.6,45.0,45.84,-3.3,-7.199,53.3639,17610102,768713394.05,5615280000.0,1403820000.0
2017-01-10,'300582,с╒╥иль,45.84,45.84,45.84,45.84,41.67,4.17,10.0072,0.596,196688,9016177.92,6050880000.0,1512720000.0
2017-01-09,'300582,с╒╥иль,41.67,41.67,41.67,41.67,37.88,3.79,10.0053,0.1197,39490,1645548.3,5500440000.0,1375110000.0
2017-01-06,'300582,с╒╥иль,37.88,37.88,37.88,37.88,34.44,3.44,9.9884,0.0617,20359,771198.92,5000160000.0,1250040000.0
2017-01-05,'300582,с╒╥иль,34.44,34.44,34.44,34.44,31.31,3.13,9.9968,0.0291,9599,330589.56,4546080000.0,1136520000.0
2017-01-04,'300582,с╒╥иль,31.31,31.31,31.31,31.31,28.46,2.85,10.0141,0.0239,7883,246816.73,4132920000.0,1033230000.0
2017-01-03,'300582,с╒╥иль,28.46,28.46,28.46,28.46,25.87,2.59,10.0116,0.0061,2000,56920.0,3756720000.0,939180000.0
2016-12-30,'300582,с╒╥иль,25.87,25.87,25.87,25.87,23.52,2.35,9.9915,0.0171,5659,146398.33,3414840000.0,853710000.0
2016-12-29,'300582,с╒╥иль,23.52,23.52,23.52,23.52,21.38,2.14,10.0094,0.0187,6159,144859.68,3104640000.0,776160000.0
2016-12-28,'300582,Nс╒╥иль,21.38,21.38,17.82,17.82,14.85,6.53,43.9731,0.0387,12758,272065.44,2822160000.0,705540000.0
